path,participant_id,sequence_id,sign
train_landmark_files/37779/4134424919.parquet,37779,4134424919,will
train_landmark_files/29302/4135181975.parquet,29302,4135181975,have
train_landmark_files/37779/4138072402.parquet,37779,4138072402,say
train_landmark_files/4718/4138782839.parquet,4718,4138782839,that
train_landmark_files/4718/4139061702.parquet,4718,4139061702,if
train_landmark_files/16069/4139188755.parquet,16069,4139188755,there
train_landmark_files/55372/4140218798.parquet,55372,4140218798,not
train_landmark_files/27610/4140305804.parquet,27610,4140305804,not
train_landmark_files/34503/4142765674.parquet,34503,4142765674,go
train_landmark_files/30680/414444081.parquet,30680,414444081,for
train_landmark_files/2044/414671563.parquet,2044,414671563,for
train_landmark_files/16069/4149296097.parquet,16069,4149296097,on
train_landmark_files/36257/4149472453.parquet,36257,4149472453,have
train_landmark_files/36257/4149669716.parquet,36257,4149669716,on
train_landmark_files/26734/4150214545.parquet,26734,4150214545,not
train_landmark_files/16069/4152266658.parquet,16069,4152266658,go
train_landmark_files/26734/4155320059.parquet,26734,4155320059,will
train_landmark_files/62590/4156243503.parquet,62590,4156243503,who
train_landmark_files/22343/415654545.parquet,22343,415654545,if
train_landmark_files/25571/415661136.parquet,25571,415661136,if
train_landmark_files/18796/4157340575.parquet,18796,4157340575,for
train_landmark_files/29302/4157362838.parquet,29302,4157362838,have
train_landmark_files/25571/4157551647.parquet,25571,4157551647,will
train_landmark_files/25571/4157822000.parquet,25571,4157822000,there
train_landmark_files/4718/4158711978.parquet,4718,4158711978,if
train_landmark_files/25571/415953178.parquet,25571,415953178,on
train_landmark_files/28656/4161052224.parquet,28656,4161052224,will
train_landmark_files/61333/4162346424.parquet,61333,4162346424,on
train_landmark_files/22343/4162917516.parquet,22343,4162917516,who
train_landmark_files/36257/4163211901.parquet,36257,4163211901,that
train_landmark_files/4718/4163986827.parquet,4718,4163986827,on
train_landmark_files/4718/4164302562.parquet,4718,4164302562,all
train_landmark_files/18796/4164364819.parquet,18796,4164364819,up
train_landmark_files/2044/4165429526.parquet,2044,4165429526,not
train_landmark_files/25571/4166717065.parquet,25571,4166717065,if
train_landmark_files/29302/4167338859.parquet,29302,4167338859,go
train_landmark_files/2044/4168448128.parquet,2044,4168448128,on
train_landmark_files/34503/4169398231.parquet,34503,4169398231,if
train_landmark_files/36257/4169472847.parquet,36257,4169472847,all
train_landmark_files/30680/4169744708.parquet,30680,4169744708,on
train_landmark_files/22343/4170465687.parquet,22343,4170465687,all
train_landmark_files/2044/4170528829.parquet,2044,4170528829,that
train_landmark_files/27610/4171679182.parquet,27610,4171679182,who
train_landmark_files/34503/4173343872.parquet,34503,4173343872,up
train_landmark_files/34503/4175083342.parquet,34503,4175083342,go
train_landmark_files/61333/4175174344.parquet,61333,4175174344,have
train_landmark_files/55372/4178229349.parquet,55372,4178229349,on
train_landmark_files/28656/4178312606.parquet,28656,4178312606,will
train_landmark_files/22343/4179252655.parquet,22343,4179252655,there
train_landmark_files/53618/4179284499.parquet,53618,4179284499,will
train_landmark_files/55372/4179518124.parquet,55372,4179518124,there
train_landmark_files/29302/4181600073.parquet,29302,4181600073,for
train_landmark_files/62590/4181631947.parquet,62590,4181631947,say
train_landmark_files/36257/4182475744.parquet,36257,4182475744,who
train_landmark_files/28656/4182626033.parquet,28656,4182626033,all
train_landmark_files/26734/4183980034.parquet,26734,4183980034,that
train_landmark_files/2044/4184962717.parquet,2044,4184962717,there
train_landmark_files/4718/41853635.parquet,4718,41853635,for
train_landmark_files/22343/4186309751.parquet,22343,4186309751,up
train_landmark_files/18796/4186337295.parquet,18796,4186337295,all
train_landmark_files/32319/4187156369.parquet,32319,4187156369,who
train_landmark_files/28656/4188028026.parquet,28656,4188028026,will
train_landmark_files/37779/4188206163.parquet,37779,4188206163,there
train_landmark_files/22343/4191786266.parquet,22343,4191786266,if
train_landmark_files/55372/4195055201.parquet,55372,4195055201,go
train_landmark_files/30680/4195190856.parquet,30680,4195190856,not
train_landmark_files/27610/4196132503.parquet,27610,4196132503,go
train_landmark_files/55372/4196867011.parquet,55372,4196867011,all
train_landmark_files/32319/4200727830.parquet,32319,4200727830,who
train_landmark_files/61333/420141497.parquet,61333,420141497,if
train_landmark_files/49445/4202771409.parquet,49445,4202771409,for
train_landmark_files/37779/4203980683.parquet,37779,4203980683,not
train_landmark_files/25571/420404230.parquet,25571,420404230,have
train_landmark_files/53618/420529345.parquet,53618,420529345,go
train_landmark_files/29302/4205828213.parquet,29302,4205828213,there
train_landmark_files/26734/420605588.parquet,26734,420605588,will
train_landmark_files/25571/4207348906.parquet,25571,4207348906,there
train_landmark_files/53618/4208247797.parquet,53618,4208247797,not
train_landmark_files/22343/4209110351.parquet,22343,4209110351,if
train_landmark_files/26734/4209561248.parquet,26734,4209561248,on
train_landmark_files/16069/4210311414.parquet,16069,4210311414,not
train_landmark_files/25571/4210621432.parquet,25571,4210621432,say
train_landmark_files/22343/4211766807.parquet,22343,4211766807,go
train_landmark_files/28656/4212771038.parquet,28656,4212771038,up
train_landmark_files/61333/4212908231.parquet,61333,4212908231,there
train_landmark_files/62590/4213802972.parquet,62590,4213802972,go
train_landmark_files/53618/4214422845.parquet,53618,4214422845,if
train_landmark_files/4718/4214755050.parquet,4718,4214755050,say
train_landmark_files/34503/4216277360.parquet,34503,4216277360,who
train_landmark_files/27610/4217306041.parquet,27610,4217306041,will
train_landmark_files/22343/4218187203.parquet,22343,4218187203,go
train_landmark_files/55372/4218616332.parquet,55372,4218616332,that
train_landmark_files/37779/4219573690.parquet,37779,4219573690,if
train_landmark_files/30680/4220936791.parquet,30680,4220936791,there
train_landmark_files/2044/4221337192.parquet,2044,4221337192,for
train_landmark_files/37055/4222106798.parquet,37055,4222106798,have
train_landmark_files/16069/42238585.parquet,16069,42238585,have
train_landmark_files/27610/4223925999.parquet,27610,4223925999,that
train_landmark_files/61333/4224086429.parquet,61333,4224086429,if
train_landmark_files/16069/4224389445.parquet,16069,4224389445,there
train_landmark_files/34503/4225260562.parquet,34503,4225260562,not
train_landmark_files/53618/4225343584.parquet,53618,4225343584,will
train_landmark_files/2044/4225677422.parquet,2044,4225677422,say
train_landmark_files/22343/4226710320.parquet,22343,4226710320,there
train_landmark_files/28656/4226962052.parquet,28656,4226962052,have
train_landmark_files/27610/4227370209.parquet,27610,4227370209,not
train_landmark_files/49445/4227393590.parquet,49445,4227393590,will
train_landmark_files/2044/4227650840.parquet,2044,4227650840,all
train_landmark_files/37055/4229807080.parquet,37055,4229807080,not
train_landmark_files/34503/4230594162.parquet,34503,4230594162,go
train_landmark_files/25571/4231991924.parquet,25571,4231991924,all
train_landmark_files/16069/423363927.parquet,16069,423363927,on
train_landmark_files/18796/42338595.parquet,18796,42338595,all
train_landmark_files/29302/4234357513.parquet,29302,4234357513,up
train_landmark_files/55372/423508746.parquet,55372,423508746,say
train_landmark_files/28656/4235994692.parquet,28656,4235994692,will
train_landmark_files/28656/4236213239.parquet,28656,4236213239,all
train_landmark_files/26734/4237489099.parquet,26734,4237489099,if
train_landmark_files/30680/4238140718.parquet,30680,4238140718,all
train_landmark_files/32319/4238145469.parquet,32319,4238145469,say
train_landmark_files/26734/4239964770.parquet,26734,4239964770,will
train_landmark_files/49445/4240455185.parquet,49445,4240455185,who
train_landmark_files/37055/4241136536.parquet,37055,4241136536,on
train_landmark_files/37055/4241287289.parquet,37055,4241287289,all
train_landmark_files/37779/4241709783.parquet,37779,4241709783,who
train_landmark_files/34503/4243152739.parquet,34503,4243152739,up
train_landmark_files/37779/4243938931.parquet,37779,4243938931,all
train_landmark_files/34503/4244151368.parquet,34503,4244151368,who
train_landmark_files/2044/4245902509.parquet,2044,4245902509,have
train_landmark_files/22343/4247052214.parquet,22343,4247052214,say
train_landmark_files/62590/4248549127.parquet,62590,4248549127,up
train_landmark_files/26734/4249234222.parquet,26734,4249234222,go
train_landmark_files/53618/4250599465.parquet,53618,4250599465,have
train_landmark_files/25571/425106691.parquet,25571,425106691,if
train_landmark_files/32319/4251122495.parquet,32319,4251122495,for
train_landmark_files/22343/4251581587.parquet,22343,4251581587,not
train_landmark_files/4718/4251609872.parquet,4718,4251609872,say
train_landmark_files/49445/42548188.parquet,49445,42548188,have
train_landmark_files/30680/4257297770.parquet,30680,4257297770,all
train_landmark_files/55372/4257649763.parquet,55372,4257649763,that
train_landmark_files/32319/4257729042.parquet,32319,4257729042,if
train_landmark_files/25571/4257948778.parquet,25571,4257948778,there
train_landmark_files/22343/4258202205.parquet,22343,4258202205,will
train_landmark_files/61333/4258512998.parquet,61333,4258512998,say
train_landmark_files/34503/4258874581.parquet,34503,4258874581,all
train_landmark_files/55372/4261314432.parquet,55372,4261314432,who
train_landmark_files/2044/4261406057.parquet,2044,4261406057,there
train_landmark_files/36257/4261912471.parquet,36257,4261912471,who
train_landmark_files/55372/426239605.parquet,55372,426239605,say
train_landmark_files/30680/4262532254.parquet,30680,4262532254,up
train_landmark_files/27610/4262803488.parquet,27610,4262803488,there
train_landmark_files/30680/4263137324.parquet,30680,4263137324,up
train_landmark_files/34503/4264745940.parquet,34503,4264745940,have
train_landmark_files/37779/4264972646.parquet,37779,4264972646,up
train_landmark_files/29302/4265886194.parquet,29302,4265886194,who
train_landmark_files/4718/4266403416.parquet,4718,4266403416,for
train_landmark_files/34503/4267678276.parquet,34503,4267678276,go
train_landmark_files/49445/4267980960.parquet,49445,4267980960,go
train_landmark_files/61333/4268291833.parquet,61333,4268291833,on
train_landmark_files/16069/4268505889.parquet,16069,4268505889,go
train_landmark_files/49445/4270010886.parquet,49445,4270010886,there
train_landmark_files/55372/4270478582.parquet,55372,4270478582,up
train_landmark_files/22343/4270747134.parquet,22343,4270747134,say
train_landmark_files/37055/4272244504.parquet,37055,4272244504,will
train_landmark_files/34503/4272768099.parquet,34503,4272768099,for
train_landmark_files/36257/4273763849.parquet,36257,4273763849,up
train_landmark_files/16069/4274301939.parquet,16069,4274301939,on
train_landmark_files/22343/4275415480.parquet,22343,4275415480,not
train_landmark_files/25571/4276400347.parquet,25571,4276400347,have
train_landmark_files/32319/4276550795.parquet,32319,4276550795,say
train_landmark_files/4718/4276565486.parquet,4718,4276565486,say
train_landmark_files/49445/4277814295.parquet,49445,4277814295,up
train_landmark_files/36257/4281113607.parquet,36257,4281113607,on
train_landmark_files/18796/4282229877.parquet,18796,4282229877,who
train_landmark_files/26734/428258911.parquet,26734,428258911,not
train_landmark_files/34503/4283413239.parquet,34503,4283413239,for
train_landmark_files/18796/4286839732.parquet,18796,4286839732,will
train_landmark_files/34503/4287417568.parquet,34503,4287417568,up
train_landmark_files/55372/4287689662.parquet,55372,4287689662,will
train_landmark_files/62590/4287746580.parquet,62590,4287746580,on
train_landmark_files/29302/4288956736.parquet,29302,4288956736,say
train_landmark_files/36257/4289459701.parquet,36257,4289459701,go
train_landmark_files/2044/4289887154.parquet,2044,4289887154,say
train_landmark_files/37779/429010083.parquet,37779,429010083,will
train_landmark_files/4718/4290428885.parquet,4718,4290428885,if
train_landmark_files/2044/4290441667.parquet,2044,4290441667,say
train_landmark_files/28656/4291402458.parquet,28656,4291402458,if
train_landmark_files/16069/429160675.parquet,16069,429160675,say
train_landmark_files/53618/4292531065.parquet,53618,4292531065,have
train_landmark_files/36257/429741910.parquet,36257,429741910,there
train_landmark_files/22343/430029446.parquet,22343,430029446,there
train_landmark_files/34503/430502374.parquet,34503,430502374,say
train_landmark_files/25571/431653999.parquet,25571,431653999,for
train_landmark_files/2044/432864637.parquet,2044,432864637,if
train_landmark_files/4718/433394000.parquet,4718,433394000,who
train_landmark_files/28656/434299378.parquet,28656,434299378,go
train_landmark_files/27610/434975528.parquet,27610,434975528,if
train_landmark_files/2044/43577747.parquet,2044,43577747,not
train_landmark_files/26734/437599012.parquet,26734,437599012,that
train_landmark_files/2044/43767686.parquet,2044,43767686,not
train_landmark_files/61333/438371218.parquet,61333,438371218,up
train_landmark_files/61333/43901124.parquet,61333,43901124,go
train_landmark_files/18796/439434490.parquet,18796,439434490,all
train_landmark_files/61333/440789945.parquet,61333,440789945,go
train_landmark_files/28656/441488878.parquet,28656,441488878,go
train_landmark_files/36257/44176428.parquet,36257,44176428,all
train_landmark_files/49445/441833540.parquet,49445,441833540,who
train_landmark_files/34503/442208657.parquet,34503,442208657,not
